,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,Year,Month
831,200501,2,400,200501,2,800,1184213,5434840,MICHIGAN,2005,Ice Storm,Z,19,CHARLEVOIX,APX,02-JAN-05 04:00:00,EST,02-JAN-05 08:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,"A low pressure system moved northeast from the central plains, crossing Lower Michigan during the morning hours of the 2nd.  Meanwhile, cold high pressure was to the northeast, providing a chilly east wind to the area.  Freezing rain broke out late in the evening of New Years Day, and continued into the early morning hours, before gradually switching to rain from south to north as temperatures slowly warmed above freezing.  Most of northern Lower Michigan received a quarter to a third of an inch of ice accumulation.  A few spots (Cheboygan, Rogers City, West Branch) reported a half inch of ice.  The southern portion of eastern Upper Michigan (south of M-28) was also impacted, with Hessel and St Ignace receiving a quarter to a half inch of ice.  Further north, the freezing rain was mixed with sleet and snow, with smaller ice accumulations.  The ice accumulated on all surfaces, including roads, making travel almost impossible during the early morning hours of the 2nd.",,2005,1
847,200501,2,400,200501,2,1000,1184213,5434835,MICHIGAN,2005,Winter Storm,Z,8,CHIPPEWA,APX,02-JAN-05 04:00:00,EST,02-JAN-05 10:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,"A low pressure system moved northeast from the central plains, crossing Lower Michigan during the morning hours of the 2nd.  Meanwhile, cold high pressure was to the northeast, providing a chilly east wind to the area.  Freezing rain broke out late in the evening of New Years Day, and continued into the early morning hours, before gradually switching to rain from south to north as temperatures slowly warmed above freezing.  Most of northern Lower Michigan received a quarter to a third of an inch of ice accumulation.  A few spots (Cheboygan, Rogers City, West Branch) reported a half inch of ice.  The southern portion of eastern Upper Michigan (south of M-28) was also impacted, with Hessel and St Ignace receiving a quarter to a half inch of ice.  Further north, the freezing rain was mixed with sleet and snow, with smaller ice accumulations.  The ice accumulated on all surfaces, including roads, making travel almost impossible during the early morning hours of the 2nd.",,2005,1
848,200501,2,400,200501,2,900,1184213,5434836,MICHIGAN,2005,Ice Storm,Z,15,MACKINAC,APX,02-JAN-05 04:00:00,EST,02-JAN-05 09:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A low pressure system moved northeast from the central plains, crossing Lower Michigan during the morning hours of the 2nd.  Meanwhile, cold high pressure was to the northeast, providing a chilly east wind to the area.  Freezing rain broke out late in the evening of New Years Day, and continued into the early morning hours, before gradually switching to rain from south to north as temperatures slowly warmed above freezing.  Most of northern Lower Michigan received a quarter to a third of an inch of ice accumulation.  A few spots (Cheboygan, Rogers City, West Branch) reported a half inch of ice.  The southern portion of eastern Upper Michigan (south of M-28) was also impacted, with Hessel and St Ignace receiving a quarter to a half inch of ice.  Further north, the freezing rain was mixed with sleet and snow, with smaller ice accumulations.  The ice accumulated on all surfaces, including roads, making travel almost impossible during the early morning hours of the 2nd.",,2005,1
850,200501,2,400,200501,2,700,1184213,5434842,MICHIGAN,2005,Ice Storm,Z,21,ANTRIM,APX,02-JAN-05 04:00:00,EST,02-JAN-05 07:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A low pressure system moved northeast from the central plains, crossing Lower Michigan during the morning hours of the 2nd.  Meanwhile, cold high pressure was to the northeast, providing a chilly east wind to the area.  Freezing rain broke out late in the evening of New Years Day, and continued into the early morning hours, before gradually switching to rain from south to north as temperatures slowly warmed above freezing.  Most of northern Lower Michigan received a quarter to a third of an inch of ice accumulation.  A few spots (Cheboygan, Rogers City, West Branch) reported a half inch of ice.  The southern portion of eastern Upper Michigan (south of M-28) was also impacted, with Hessel and St Ignace receiving a quarter to a half inch of ice.  Further north, the freezing rain was mixed with sleet and snow, with smaller ice accumulations.  The ice accumulated on all surfaces, including roads, making travel almost impossible during the early morning hours of the 2nd.",,2005,1
939,200501,6,1700,200501,6,1700,1184215,5434974,MICHIGAN,2005,Heavy Snow,Z,19,CHARLEVOIX,APX,06-JAN-05 17:00:00,EST,06-JAN-05 17:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,"A low pressure system passing just south of Michigan brought heavy snow to parts of northern Lower Michigan.  Snowfall amounts exceeded 6 inches, roughly south of a line from Arcadia, to Kalkaska, to Alpena.  The heaviest snow was in Wexford County, including the city of Cadillac, where 10 to 12 inches of snow fell.",,2005,1
940,200501,18,2200,200501,19,400,1184216,5434975,MICHIGAN,2005,Winter Storm,Z,8,CHIPPEWA,APX,18-JAN-05 22:00:00,EST,19-JAN-05 04:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,"Low pressure moved east across Lake Superior and far northern Lake Huron.  Southwest winds ahead of the system brought snow to northern Michigan.  The snow was drastically enhanced by Lake Michigan, with heavy snow near and downwind of the lake.  Snowfall totals of six to ten inches were common along the Lake Michigan shoreline of eastern Upper and northwest Lower Michigan.  Frankfort had the highest snowfall total, with around a foot.  Strong southwest winds produced considerable blowing and drifting snow, and very low visibilities.  Near blizzard conditions occurred near Lake Michigan, where winds gusted to around 40 mph.",,2005,1
941,200501,18,2200,200501,19,400,1184216,5434976,MICHIGAN,2005,Winter Storm,Z,15,MACKINAC,APX,18-JAN-05 22:00:00,EST,19-JAN-05 04:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,"Low pressure moved east across Lake Superior and far northern Lake Huron.  Southwest winds ahead of the system brought snow to northern Michigan.  The snow was drastically enhanced by Lake Michigan, with heavy snow near and downwind of the lake.  Snowfall totals of six to ten inches were common along the Lake Michigan shoreline of eastern Upper and northwest Lower Michigan.  Frankfort had the highest snowfall total, with around a foot.  Strong southwest winds produced considerable blowing and drifting snow, and very low visibilities.  Near blizzard conditions occurred near Lake Michigan, where winds gusted to around 40 mph.",,2005,1
1055,200501,2,500,200501,2,900,1184213,5434839,MICHIGAN,2005,Ice Storm,Z,18,PRESQUE ISLE,APX,02-JAN-05 05:00:00,EST,02-JAN-05 09:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A low pressure system moved northeast from the central plains, crossing Lower Michigan during the morning hours of the 2nd.  Meanwhile, cold high pressure was to the northeast, providing a chilly east wind to the area.  Freezing rain broke out late in the evening of New Years Day, and continued into the early morning hours, before gradually switching to rain from south to north as temperatures slowly warmed above freezing.  Most of northern Lower Michigan received a quarter to a third of an inch of ice accumulation.  A few spots (Cheboygan, Rogers City, West Branch) reported a half inch of ice.  The southern portion of eastern Upper Michigan (south of M-28) was also impacted, with Hessel and St Ignace receiving a quarter to a half inch of ice.  Further north, the freezing rain was mixed with sleet and snow, with smaller ice accumulations.  The ice accumulated on all surfaces, including roads, making travel almost impossible during the early morning hours of the 2nd.",,2005,1
1607,200501,22,300,200501,22,1900,1184111,5436495,MICHIGAN,2005,Winter Storm,Z,70,MACOMB,DTX,22-JAN-05 03:00:00,EST,22-JAN-05 19:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,"A deepening clipper type system tracked through the Ohio Valley. A big swath of snow fell across southeast Michigan roughly in a band centered from Brighton to Detroit. Snowfall amounts within the band were mostly in the 10 to 13 inch range, with lesser amounts to the north and south. Here are some of the higher snowfall totals from each county:Essexville (Bay) 6.0 inchesBurton (Genesee) 10.0 inchesDryden (Lapeer) 9.5 inchesDeerfield (Lenawee) 9.0 inchesHowell (Livingston) 11.0 inchesFraser (Macomb) 13.0 inchesMaybee (Monroe) 9.5 inchesTroy (Oakland) 12.0 inchesFrankenmuth (Saginaw) 6.0 inchesDurand (Shiawassee) 12.0 inchesYpsilanti (Washtenaw) 12.0 inchesLincoln Park (Wayne) 13.8 inches",,2005,1
1671,200501,22,300,200501,22,1900,1184111,5436494,MICHIGAN,2005,Winter Storm,Z,68,LIVINGSTON,DTX,22-JAN-05 03:00:00,EST,22-JAN-05 19:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,"A deepening clipper type system tracked through the Ohio Valley. A big swath of snow fell across southeast Michigan roughly in a band centered from Brighton to Detroit. Snowfall amounts within the band were mostly in the 10 to 13 inch range, with lesser amounts to the north and south. Here are some of the higher snowfall totals from each county:Essexville (Bay) 6.0 inchesBurton (Genesee) 10.0 inchesDryden (Lapeer) 9.5 inchesDeerfield (Lenawee) 9.0 inchesHowell (Livingston) 11.0 inchesFraser (Macomb) 13.0 inchesMaybee (Monroe) 9.5 inchesTroy (Oakland) 12.0 inchesFrankenmuth (Saginaw) 6.0 inchesDurand (Shiawassee) 12.0 inchesYpsilanti (Washtenaw) 12.0 inchesLincoln Park (Wayne) 13.8 inches",,2005,1
